Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
378,9,Oct 21 1995,Sat,(17) Notre Dame,38,,(5) Southern California,10,
379,9,Oct 21 1995,Sat,Ohio,29,@,Akron,23,
380,9,Oct 21 1995,Sat,(4) Ohio State,28,,Purdue,0,
381,9,Oct 21 1995,Sat,Oklahoma State,30,@,Missouri,26,
382,9,Oct 21 1995,Sat,(12) Oregon,26,,Washington State,7,
383,9,Oct 21 1995,Sat,(19) Penn State,41,@,(18) Iowa,27,
384,9,Oct 21 1995,Sat,San Diego State,49,,San Jose State,20,
385,9,Oct 21 1995,Sat,South Carolina,52,,Vanderbilt,14,
386,9,Oct 21 1995,Sat,Syracuse,22,,West Virginia,0,
387,9,Oct 21 1995,Sat,(16) Texas,17,,(14) Virginia,16,
388,9,Oct 21 1995,Sat,(22) Texas A&amp;M,24,@,Baylor,9,
389,9,Oct 21 1995,Sat,Texas Christian,16,,Tulane,11,
390,9,Oct 21 1995,Sat,(25) Texas Tech,31,,Rice,26,
391,9,Oct 21 1995,Sat,Toledo,35,@,Bowling Green State,16,
392,9,Oct 21 1995,Sat,UCLA,42,@,(23) Stanford,28,
393,9,Oct 21 1995,Sat,Utah,22,,Air Force,21,
394,9,Oct 21 1995,Sat,Utah State,27,@,New Mexico State,14,
395,9,Oct 21 1995,Sat,Virginia Tech,45,@,Rutgers,17,
396,9,Oct 21 1995,Sat,(20) Washington,31,@,Arizona,17,
397,10,Oct 28 1995,Sat,Air Force,31,@,Fresno State,20,
398,10,Oct 28 1995,Sat,Akron,14,,Kent State,6,
399,10,Oct 28 1995,Sat,(18) Alabama,38,,North Texas,19,
400,10,Oct 28 1995,Sat,Arizona,24,@,Washington State,14,
401,10,Oct 28 1995,Sat,Arizona State,35,@,(10) Oregon,24,
402,10,Oct 28 1995,Sat,Arkansas,30,,(11) Auburn,28,
403,10,Oct 28 1995,Sat,Arkansas State,37,,Jacksonville State,6,
404,10,Oct 28 1995,Sat,Army,56,,Colgate,14,
405,10,Oct 28 1995,Sat,Ball State,6,@,Ohio,3,
406,10,Oct 28 1995,Sat,Baylor,27,,Texas Christian,24,
407,10,Oct 28 1995,Sat,Brigham Young,45,,Hawaii,7,
408,10,Oct 28 1995,Sat,Central Florida,34,@,Louisiana-Monroe,14,
409,10,Oct 28 1995,Sat,Cincinnati,55,@,Northern Illinois,19,
410,10,Oct 28 1995,Sat,Clemson,24,@,Georgia Tech,3,
411,10,Oct 28 1995,Sat,Colorado State,31,@,Wyoming,24,
412,10,Oct 28 1995,Sat,Duke,42,,Wake Forest,26,
413,10,Oct 28 1995,Sat,East Carolina,36,@,Southern Mississippi,34,
414,10,Oct 28 1995,Sat,(3) Florida,52,@,Georgia,17,
415,10,Oct 28 1995,Sat,Iowa State,38,,Oklahoma State,14,
416,10,Oct 28 1995,Sat,(14) Kansas State,41,,(6) Kansas,7,
417,10,Oct 28 1995,Sat,Louisiana-Lafayette,32,@,Tulane,28,
418,10,Oct 28 1995,Sat,Louisville,31,,Maryland,0,
419,10,Oct 28 1995,Sat,Memphis,10,,Tulsa,7,
420,10,Oct 28 1995,Sat,Miami (FL),36,,Temple,12,
421,10,Oct 28 1995,Sat,Miami (OH),17,@,Central Michigan,13,
422,10,Oct 28 1995,Sat,(9) Michigan,52,,Minnesota,17,
423,10,Oct 28 1995,Sat,Mississippi,21,,Vanderbilt,10,
424,10,Oct 28 1995,Sat,Mississippi State,42,,Kentucky,32,
425,10,Oct 28 1995,Sat,(2) Nebraska,44,@,(7) Colorado,21,
426,10,Oct 28 1995,Sat,Nevada,55,,Nevada-Las Vegas,32,
427,10,Oct 28 1995,Sat,(8) Northwestern,17,@,Illinois,14,
428,10,Oct 28 1995,Sat,(12) Notre Dame,20,,Boston College,10,
429,10,Oct 28 1995,Sat,(4) Ohio State,56,,(25) Iowa,35,
430,10,Oct 28 1995,Sat,(23) Oklahoma,13,@,Missouri,9,
431,10,Oct 28 1995,Sat,Pacific,32,@,San Jose State,30,
432,10,Oct 28 1995,Sat,(16) Penn State,45,,Indiana,21,
433,10,Oct 28 1995,Sat,Rice,34,@,Southern Methodist,24,
434,10,Oct 28 1995,Sat,Rutgers,42,,Pittsburgh,24,
435,10,Oct 28 1995,Sat,San Diego State,45,@,Texas-El Paso,16,
436,10,Oct 28 1995,Sat,(13) Southern California,21,,(17) Washington,21,
437,10,Oct 28 1995,Sat,Stanford,24,,Oregon State,3,
438,10,Oct 28 1995,Sat,(5) Tennessee,56,,South Carolina,21,
439,10,Oct 28 1995,Sat,(19) Texas A&amp;M,31,,Houston,7,
440,10,Oct 28 1995,Sat,(22) Texas Tech,34,@,New Mexico,7,
441,10,Oct 28 1995,Sat,Toledo,34,,Eastern Michigan,28,
442,10,Oct 28 1995,Sat,(24) UCLA,33,,California,16,
443,10,Oct 28 1995,Sat,Utah,40,,Utah State,20,
444,10,Oct 28 1995,Sat,Virginia Tech,27,@,West Virginia,0,
445,10,Oct 28 1995,Sat,Western Michigan,17,,Bowling Green State,0,
446,10,Oct 28 1995,Sat,Wisconsin,45,,Michigan State,14,
447,11,Nov 2 1995,Thu,(24) Virginia,33,,(2) Florida State,28,
448,11,Nov 4 1995,Sat,(16) Alabama,10,,Louisiana State,3,
449,11,Nov 4 1995,Sat,Arizona,14,@,Oregon State,9,
450,11,Nov 4 1995,Sat,Arizona State,37,,(22) UCLA,33,
451,11,Nov 4 1995,Sat,(18) Arkansas,26,,Mississippi State,21,
452,11,Nov 4 1995,Sat,Arkansas State,21,,San Jose State,7,
453,11,Nov 4 1995,Sat,(21) Auburn,38,,Louisiana-Monroe,14,
454,11,Nov 4 1995,Sat,Ball State,28,@,Kent State,13,
455,11,Nov 4 1995,Sat,Boston College,10,@,Temple,9,
456,11,Nov 4 1995,Sat,Bowling Green State,33,,Ohio,7,
457,11,Nov 4 1995,Sat,Brigham Young,45,,Tulsa,35,
458,11,Nov 4 1995,Sat,California,27,,Washington State,11,
459,11,Nov 4 1995,Sat,Clemson,17,,North Carolina,10,
460,11,Nov 4 1995,Sat,(10) Colorado,45,@,Oklahoma State,32,
461,11,Nov 4 1995,Sat,Colorado State,56,,Texas-El Paso,10,
462,11,Nov 4 1995,Sat,East Carolina,31,@,Army,25,
463,11,Nov 4 1995,Sat,(3) Florida,58,,Northern Illinois,20,
464,11,Nov 4 1995,Sat,Georgia Tech,24,@,Wake Forest,23,
465,11,Nov 4 1995,Sat,Hawaii,42,,Fresno State,37,
466,11,Nov 4 1995,Sat,Illinois,26,@,Iowa,7,
467,11,Nov 4 1995,Sat,(11) Kansas,42,,Missouri,23,
468,11,Nov 4 1995,Sat,(9) Kansas State,49,,(25) Oklahoma,10,
469,11,Nov 4 1995,Sat,Louisiana-Lafayette,40,,Louisiana Tech,33,
470,11,Nov 4 1995,Sat,Louisville,34,,Tulane,14,
471,11,Nov 4 1995,Sat,Maryland,30,@,North Carolina State,13,
472,11,Nov 4 1995,Sat,Miami (FL),35,,Baylor,14,
473,11,Nov 4 1995,Sat,Miami (OH),39,,Eastern Michigan,23,
474,11,Nov 4 1995,Sat,Michigan State,28,,(7) Michigan,25,
475,11,Nov 4 1995,Sat,Mississippi,34,@,Memphis,3,
476,11,Nov 4 1995,Sat,(1) Nebraska,73,,Iowa State,14,
477,11,Nov 4 1995,Sat,Nevada,30,@,Utah State,25,
478,11,Nov 4 1995,Sat,Nevada-Las Vegas,34,,North Texas,24,
479,11,Nov 4 1995,Sat,New Mexico State,39,@,Pacific,37,
480,11,Nov 4 1995,Sat,(6) Northwestern,21,,(12) Penn State,10,
481,11,Nov 4 1995,Sat,(8) Notre Dame,35,,Navy,17,
482,11,Nov 4 1995,Sat,(4) Ohio State,49,@,Minnesota,21,
483,11,Nov 4 1995,Sat,(19) Oregon,24,@,(15) Washington,22,
484,11,Nov 4 1995,Sat,Purdue,38,,Wisconsin,27,
485,11,Nov 4 1995,Sat,San Diego State,38,,New Mexico,29,
486,11,Nov 4 1995,Sat,(14) Southern California,31,,Stanford,30,
487,11,Nov 4 1995,Sat,(5) Tennessee,42,,Southern Mississippi,0,
488,11,Nov 4 1995,Sat,(13) Texas,48,,(23) Texas Tech,7,
489,11,Nov 4 1995,Sat,Texas Christian,19,,Southern Methodist,16,
490,11,Nov 4 1995,Sat,Toledo,19,@,Central Michigan,7,
491,11,Nov 4 1995,Sat,Utah,30,@,Wyoming,24,
492,11,Nov 4 1995,Sat,Vanderbilt,14,,Kentucky,10,
493,11,Nov 4 1995,Sat,Virginia Tech,31,,(20) Syracuse,7,
494,11,Nov 4 1995,Sat,West Virginia,59,,Rutgers,26,
495,11,Nov 4 1995,Sat,Youngstown State,24,@,Akron,10,
496,12,Nov 9 1995,Thu,(18) Texas A&amp;M,17,@,Rice,10,
497,12,Nov 11 1995,Sat,Air Force,38,,Army,20,
498,12,Nov 11 1995,Sat,(16) Alabama,14,,Mississippi State,9,
499,12,Nov 11 1995,Sat,Arizona State,38,@,California,29,
500,12,Nov 11 1995,Sat,(15) Arkansas,24,,Louisiana-Lafayette,13,
501,12,Nov 11 1995,Sat,Arkansas State,28,@,Northern Illinois,21,
502,12,Nov 11 1995,Sat,(20) Auburn,37,@,Georgia,31,
503,12,Nov 11 1995,Sat,Ball State,24,,Central Michigan,16,
504,12,Nov 11 1995,Sat,Baylor,48,@,Southern Methodist,7,
505,12,Nov 11 1995,Sat,Bowling Green State,26,@,Kent State,15,
506,12,Nov 11 1995,Sat,Brigham Young,31,@,New Mexico,14,
507,12,Nov 11 1995,Sat,(24) Clemson,34,,Duke,17,
508,12,Nov 11 1995,Sat,(9) Colorado,21,,Missouri,0,
509,12,Nov 11 1995,Sat,Colorado State,22,,Hawaii,0,
510,12,Nov 11 1995,Sat,East Carolina,28,,Tulsa,7,
511,12,Nov 11 1995,Sat,(3) Florida,63,@,South Carolina,7,
512,12,Nov 11 1995,Sat,(6) Florida State,28,@,North Carolina,12,
513,12,Nov 11 1995,Sat,Fresno State,47,,Texas-El Paso,14,
514,12,Nov 11 1995,Sat,Georgia Tech,27,,North Carolina State,19,
515,12,Nov 11 1995,Sat,(7) Kansas State,49,@,Iowa State,7,
516,12,Nov 11 1995,Sat,Kentucky,33,,Cincinnati,14,
517,12,Nov 11 1995,Sat,Louisiana State,38,,Mississippi,9,
518,12,Nov 11 1995,Sat,Louisville,39,,Louisiana-Monroe,0,
519,12,Nov 11 1995,Sat,Miami (FL),17,@,Boston College,14,
520,12,Nov 11 1995,Sat,Miami (OH),30,@,Ohio,2,
521,12,Nov 11 1995,Sat,(13) Michigan,5,,Purdue,0,
522,12,Nov 11 1995,Sat,Michigan State,31,@,Indiana,13,
523,12,Nov 11 1995,Sat,Navy,31,,Delaware,7,
524,12,Nov 11 1995,Sat,(1) Nebraska,41,@,(10) Kansas,3,
525,12,Nov 11 1995,Sat,Nevada,45,@,Pacific,29,
526,12,Nov 11 1995,Sat,North Texas,41,,Idaho State,38,
527,12,Nov 11 1995,Sat,(5) Northwestern,31,,Iowa,20,
528,12,Nov 11 1995,Sat,(2) Ohio State,41,,Illinois,3,
529,12,Nov 11 1995,Sat,Oklahoma State,12,@,Oklahoma,0,
530,12,Nov 11 1995,Sat,(17) Oregon,17,@,Arizona,13,
531,12,Nov 11 1995,Sat,Rutgers,45,@,Tulane,40,
532,12,Nov 11 1995,Sat,San Jose State,38,@,New Mexico State,37,
533,12,Nov 11 1995,Sat,(12) Southern California,28,@,Oregon State,10,
534,12,Nov 11 1995,Sat,Southern Mississippi,17,@,Memphis,9,
535,12,Nov 11 1995,Sat,Stanford,36,@,Washington State,24,
536,12,Nov 11 1995,Sat,(23) Syracuse,42,@,Pittsburgh,10,
537,12,Nov 11 1995,Sat,(11) Texas,52,@,Houston,20,
538,12,Nov 11 1995,Sat,Texas Tech,27,,Texas Christian,6,
539,12,Nov 11 1995,Sat,Toledo,41,,Akron,7,
540,12,Nov 11 1995,Sat,Utah State,42,@,Nevada-Las Vegas,0,
541,12,Nov 11 1995,Sat,Vanderbilt,29,,Louisiana Tech,6,
542,12,Nov 11 1995,Sat,(14) Virginia,21,@,Maryland,18,
543,12,Nov 11 1995,Sat,(21) Virginia Tech,38,,Temple,16,
544,12,Nov 11 1995,Sat,(22) Washington,38,@,UCLA,14,
545,12,Nov 11 1995,Sat,Western Michigan,23,@,Eastern Michigan,13,
546,12,Nov 11 1995,Sat,Wisconsin,34,@,Minnesota,27,
547,12,Nov 11 1995,Sat,Wyoming,34,@,(25) San Diego State,31,
548,13,Nov 18 1995,Sat,Arkansas State,55,,Mississippi Valley State,3,
549,13,Nov 18 1995,Sat,Army,37,,Bucknell,6,
550,13,Nov 18 1995,Sat,(21) Auburn,31,,(17) Alabama,27,
551,13,Nov 18 1995,Sat,Baylor,34,,Rice,6,
552,13,Nov 18 1995,Sat,Cincinnati,24,@,Tulsa,5,
553,13,Nov 18 1995,Sat,(24) Clemson,38,@,South Carolina,17,
554,13,Nov 18 1995,Sat,(9) Colorado,27,@,(7) Kansas State,17,
555,13,Nov 18 1995,Sat,East Carolina,31,,Memphis,17,
556,13,Nov 18 1995,Sat,Eastern Michigan,40,@,Kent State,7,
557,13,Nov 18 1995,Sat,(3) Florida,38,,Vanderbilt,7,
558,13,Nov 18 1995,Sat,(6) Florida State,59,,Maryland,17,
559,13,Nov 18 1995,Sat,Illinois,48,,Minnesota,14,
560,13,Nov 18 1995,Sat,Iowa,33,@,Wisconsin,20,
561,13,Nov 18 1995,Sat,(15) Kansas,22,@,Oklahoma State,17,
562,13,Nov 18 1995,Sat,Louisiana State,28,,(14) Arkansas,0,
563,13,Nov 18 1995,Sat,Louisiana Tech,59,,Northern Illinois,14,
564,13,Nov 18 1995,Sat,Louisville,57,,North Texas,14,
565,13,Nov 18 1995,Sat,(25) Miami (FL),17,,West Virginia,12,
566,13,Nov 18 1995,Sat,Miami (OH),65,,Akron,0,
567,13,Nov 18 1995,Sat,Missouri,45,,Iowa State,31,
568,13,Nov 18 1995,Sat,Navy,35,,Tulane,7,
569,13,Nov 18 1995,Sat,Nevada,45,,San Jose State,28,
570,13,Nov 18 1995,Sat,New Mexico State,58,@,Nevada-Las Vegas,34,
571,13,Nov 18 1995,Sat,North Carolina,28,,Duke,24,
572,13,Nov 18 1995,Sat,North Carolina State,52,@,Wake Forest,23,
573,13,Nov 18 1995,Sat,(5) Northwestern,23,@,Purdue,8,
574,13,Nov 18 1995,Sat,(8) Notre Dame,44,@,Air Force,14,
575,13,Nov 18 1995,Sat,(2) Ohio State,42,,Indiana,3,
576,13,Nov 18 1995,Sat,(16) Oregon,12,,Oregon State,10,
577,13,Nov 18 1995,Sat,(19) Penn State,27,,(12) Michigan,17,
578,13,Nov 18 1995,Sat,Rutgers,23,@,Temple,20,
579,13,Nov 18 1995,Sat,San Diego State,49,@,Hawaii,10,
580,13,Nov 18 1995,Sat,Southern Mississippi,35,@,Louisiana-Lafayette,32,
581,13,Nov 18 1995,Sat,Stanford,29,,California,24,
582,13,Nov 18 1995,Sat,(23) Syracuse,58,,Boston College,29,
583,13,Nov 18 1995,Sat,(4) Tennessee,34,@,Kentucky,31,
584,13,Nov 18 1995,Sat,(10) Texas,27,,Texas Christian,19,
585,13,Nov 18 1995,Sat,(18) Texas A&amp;M,56,,Middle Tennessee State,14,
586,13,Nov 18 1995,Sat,Texas Tech,45,@,Southern Methodist,14,
587,13,Nov 18 1995,Sat,Texas-El Paso,17,,New Mexico,12,
588,13,Nov 18 1995,Sat,Toledo,31,,Ohio,20,
589,13,Nov 18 1995,Sat,UCLA,24,@,(11) Southern California,20,
590,13,Nov 18 1995,Sat,Utah,34,@,Brigham Young,17,
591,13,Nov 18 1995,Sat,Utah State,38,,Pacific,22,
592,13,Nov 18 1995,Sat,(20) Virginia Tech,36,@,(13) Virginia,29,
593,13,Nov 18 1995,Sat,(22) Washington,33,,Washington State,30,
594,13,Nov 18 1995,Sat,Western Michigan,48,,Central Michigan,31,
595,13,Nov 18 1995,Sat,Wyoming,38,,Fresno State,10,
596,14,Nov 23 1995,Thu,Georgia,18,@,Georgia Tech,17,
597,14,Nov 23 1995,Thu,(9) Texas,21,,Baylor,13,
598,14,Nov 24 1995,Fri,Arizona,31,@,Arizona State,28,
599,14,Nov 24 1995,Fri,Boston College,41,@,Rutgers,38,
600,14,Nov 24 1995,Fri,(1) Nebraska,37,,Oklahoma,0,
601,14,Nov 24 1995,Fri,North Carolina,30,@,North Carolina State,28,
602,14,Nov 24 1995,Fri,Purdue,51,@,Indiana,14,
603,14,Nov 24 1995,Fri,West Virginia,21,,Pittsburgh,0,
604,14,Nov 25 1995,Sat,Air Force,45,@,Hawaii,28,
605,14,Nov 25 1995,Sat,Brigham Young,45,@,Fresno State,28,
606,14,Nov 25 1995,Sat,Colorado State,24,@,San Diego State,13,
607,14,Nov 25 1995,Sat,(3) Florida,35,,(6) Florida State,24,
608,14,Nov 25 1995,Sat,Illinois,3,,Wisconsin,3,
609,14,Nov 25 1995,Sat,Iowa,45,,Minnesota,3,
610,14,Nov 25 1995,Sat,(25) Miami (FL),35,,(22) Syracuse,24,
611,14,Nov 25 1995,Sat,(18) Michigan,31,,(2) Ohio State,23,
612,14,Nov 25 1995,Sat,Mississippi,13,@,Mississippi State,10,
613,14,Nov 25 1995,Sat,(14) Penn State,24,@,Michigan State,20,
614,14,Nov 25 1995,Sat,(5) Tennessee,12,,Vanderbilt,7,
615,14,Nov 25 1995,Sat,(15) Texas A&amp;M,38,@,Texas Christian,6,
616,14,Nov 25 1995,Sat,Texas Tech,38,@,Houston,26,
617,14,Nov 25 1995,Sat,Wyoming,42,@,Texas-El Paso,19,
618,15,Dec 2 1995,Sat,Army,14,,Navy,13,
619,15,Dec 2 1995,Sat,(2) Florida,34,,(23) Arkansas,3,
620,15,Dec 2 1995,Sat,Houston,18,@,Rice,17,
621,15,Dec 2 1995,Sat,Oklahoma State,24,@,Hawaii,20,
622,15,Dec 2 1995,Sat,(9) Texas,16,@,(16) Texas A&amp;M,6,
623,17,Dec 14 1995,Thu,(25) Toledo,40,,Nevada,37,Las Vegas NV
624,17,Dec 25 1995,Mon,(11) Kansas,51,,UCLA,30,Honolulu HI
625,18,Dec 27 1995,Wed,Texas Tech,55,,Air Force,41,Tucson AZ
626,18,Dec 28 1995,Thu,(19) Texas A&amp;M,22,,(14) Michigan,20,San Antonio TX
627,18,Dec 29 1995,Fri,Iowa,38,,(20) Washington,18,El Paso TX
628,18,Dec 29 1995,Fri,(10) Kansas State,54,,Colorado State,21,San Diego CA
629,18,Dec 29 1995,Fri,Louisiana State,45,,Michigan State,26,Shreveport LA
630,18,Dec 30 1995,Sat,East Carolina,19,,Stanford,13,Memphis TN
631,18,Dec 30 1995,Sat,North Carolina,20,,(24) Arkansas,10,Miami FL
632,18,Dec 30 1995,Sat,(18) Virginia,34,,Georgia,27,Atlanta GA
633,18,Dec 31 1995,Sun,(13) Virginia Tech,28,,(9) Texas,10,New Orleans LA
634,19,Jan 1 1996,Mon,(7) Colorado,38,,(12) Oregon,6,Dallas TX
635,19,Jan 1 1996,Mon,(8) Florida State,31,,(6) Notre Dame,26,Miami FL
636,19,Jan 1 1996,Mon,(15) Penn State,43,,(16) Auburn,14,Tampa FL
637,19,Jan 1 1996,Mon,(17) Southern California,41,,(3) Northwestern,32,Pasadena CA
638,19,Jan 1 1996,Mon,Syracuse,41,,(23) Clemson,0,Jacksonville FL
639,19,Jan 1 1996,Mon,(4) Tennessee,20,,(4) Ohio State,14,Orlando FL
640,20,Jan 2 1996,Tue,(1) Nebraska,62,,(2) Florida,24,Tempe AZ
