Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
746,12,Nov 21 2015,Sat,Texas-San Antonio,34,,Rice,24,
747,12,Nov 21 2015,Sat,UCLA,17,@,(18) Utah,9,
748,12,Nov 21 2015,Sat,Utah State,31,,Nevada,27,
749,12,Nov 21 2015,Sat,Virginia,42,,Duke,34,
750,12,Nov 21 2015,Sat,Washington,52,@,Oregon State,7,
751,12,Nov 21 2015,Sat,(24) Washington State,27,,Colorado,3,
752,12,Nov 21 2015,Sat,West Virginia,49,@,Kansas,0,
753,12,Nov 21 2015,Sat,Western Kentucky,63,@,Florida International,7,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
754,13,Nov 24 2015,Tue,Bowling Green State,48,@,Ball State,10,
755,13,Nov 24 2015,Tue,Ohio,26,@,Northern Illinois,21,
756,13,Nov 26 2015,Thu,Texas Tech,48,@,Texas,45,
757,13,Nov 27 2015,Fri,Akron,20,,Kent State,0,
758,13,Nov 27 2015,Fri,Arkansas,28,,Missouri,3,
759,13,Nov 27 2015,Fri,Boise State,40,@,San Jose State,23,
760,13,Nov 27 2015,Fri,Central Michigan,35,,Eastern Michigan,28,
761,13,Nov 27 2015,Fri,Georgia State,31,,Troy,21,
762,13,Nov 27 2015,Fri,(21) Houston,52,,(16) Navy,31,
763,13,Nov 27 2015,Fri,(3) Iowa,28,@,Nebraska,20,
764,13,Nov 27 2015,Fri,Massachusetts,31,@,Buffalo,26,
765,13,Nov 27 2015,Fri,Miami (FL),29,@,Pittsburgh,24,
766,13,Nov 27 2015,Fri,(18) Oregon,52,,Oregon State,42,
767,13,Nov 27 2015,Fri,South Florida,44,@,Central Florida,3,
768,13,Nov 27 2015,Fri,(15) Texas Christian,28,,(7) Baylor,21,
769,13,Nov 27 2015,Fri,Tulsa,45,@,Tulane,34,
770,13,Nov 27 2015,Fri,Washington,45,,(20) Washington State,10,
771,13,Nov 27 2015,Fri,Western Kentucky,49,,Marshall,28,
772,13,Nov 27 2015,Fri,Western Michigan,35,@,(24) Toledo,30,
773,13,Nov 28 2015,Sat,(2) Alabama,29,@,Auburn,13,
774,13,Nov 28 2015,Sat,Appalachian State,28,,Louisiana-Lafayette,7,
775,13,Nov 28 2015,Sat,Arkansas State,52,@,New Mexico State,28,
776,13,Nov 28 2015,Sat,Brigham Young,51,@,Utah State,28,
777,13,Nov 28 2015,Sat,California,48,,Arizona State,46,
778,13,Nov 28 2015,Sat,Cincinnati,19,@,East Carolina,16,
779,13,Nov 28 2015,Sat,(1) Clemson,37,@,South Carolina,32,
780,13,Nov 28 2015,Sat,Colorado State,34,@,Fresno State,31,
781,13,Nov 28 2015,Sat,Duke,27,@,Wake Forest,21,
782,13,Nov 28 2015,Sat,Florida Atlantic,33,@,Old Dominion,31,
783,13,Nov 28 2015,Sat,(14) Florida State,27,@,(10) Florida,2,
784,13,Nov 28 2015,Sat,Georgia,13,@,Georgia Tech,7,
785,13,Nov 28 2015,Sat,Georgia Southern,55,,South Alabama,17,
786,13,Nov 28 2015,Sat,Hawaii,28,,Louisiana-Monroe,26,
787,13,Nov 28 2015,Sat,Idaho,38,,Texas State,31,
788,13,Nov 28 2015,Sat,Indiana,54,@,Purdue,36,
789,13,Nov 28 2015,Sat,Kansas State,45,@,Kansas,14,
790,13,Nov 28 2015,Sat,Louisiana State,19,,Texas A&amp;M,7,
791,13,Nov 28 2015,Sat,Louisville,38,@,Kentucky,24,
792,13,Nov 28 2015,Sat,Maryland,46,@,Rutgers,41,
793,13,Nov 28 2015,Sat,Memphis,63,,Southern Methodist,0,
794,13,Nov 28 2015,Sat,(6) Michigan State,55,,Penn State,16,
795,13,Nov 28 2015,Sat,Middle Tennessee State,42,@,Texas-San Antonio,7,
796,13,Nov 28 2015,Sat,(19) Mississippi,38,@,(23) Mississippi State,27,
797,13,Nov 28 2015,Sat,New Mexico,47,,Air Force,35,
798,13,Nov 28 2015,Sat,(11) North Carolina,45,@,North Carolina State,34,
799,13,Nov 28 2015,Sat,(17) Northwestern,24,,Illinois,14,X
800,13,Nov 28 2015,Sat,(8) Ohio State,42,@,(12) Michigan,13,
801,13,Nov 28 2015,Sat,(5) Oklahoma,58,@,(9) Oklahoma State,23,
802,13,Nov 28 2015,Sat,Rice,27,,Charlotte,7,
803,13,Nov 28 2015,Sat,San Diego State,31,,Nevada,14,
804,13,Nov 28 2015,Sat,Southern California,40,,(22) UCLA,21,
805,13,Nov 28 2015,Sat,Southern Mississippi,58,@,Louisiana Tech,24,
806,13,Nov 28 2015,Sat,(13) Stanford,38,,(4) Notre Dame,36,
807,13,Nov 28 2015,Sat,Syracuse,20,,Boston College,17,
808,13,Nov 28 2015,Sat,(25) Temple,27,,Connecticut,3,
809,13,Nov 28 2015,Sat,Tennessee,53,,Vanderbilt,28,
810,13,Nov 28 2015,Sat,Texas-El Paso,20,@,North Texas,17,
811,13,Nov 28 2015,Sat,Utah,20,,Colorado,14,
812,13,Nov 28 2015,Sat,Virginia Tech,23,@,Virginia,20,
813,13,Nov 28 2015,Sat,West Virginia,30,,Iowa State,6,
814,13,Nov 28 2015,Sat,Wisconsin,31,@,Minnesota,21,
815,13,Nov 28 2015,Sat,Wyoming,35,,Nevada-Las Vegas,28,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
816,14,Dec 4 2015,Fri,Bowling Green State,34,,Northern Illinois,14,X
817,14,Dec 5 2015,Sat,(2) Alabama,29,,(18) Florida,15,X
818,14,Dec 5 2015,Sat,Appalachian State,34,@,South Alabama,27,
819,14,Dec 5 2015,Sat,Arkansas State,55,,Texas State,17,
820,14,Dec 5 2015,Sat,(1) Clemson,45,,(8) North Carolina,37,X
821,14,Dec 5 2015,Sat,Georgia State,34,@,Georgia Southern,7,
822,14,Dec 5 2015,Sat,(17) Houston,24,,(20) Temple,13,
823,14,Dec 5 2015,Sat,Kansas State,24,,West Virginia,23,
824,14,Dec 5 2015,Sat,Louisiana-Monroe,42,,New Mexico State,35,
825,14,Dec 5 2015,Sat,(5) Michigan State,16,,(4) Iowa,13,X
826,14,Dec 5 2015,Sat,San Diego State,27,,Air Force,24,
827,14,Dec 5 2015,Sat,(7) Stanford,41,,(24) Southern California,22,X
828,14,Dec 5 2015,Sat,Texas,23,@,(12) Baylor,17,
829,14,Dec 5 2015,Sat,Troy,41,@,Louisiana-Lafayette,17,
830,14,Dec 5 2015,Sat,Western Kentucky,45,,Southern Mississippi,28,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
831,15,Dec 12 2015,Sat,(21) Navy,21,,Army,17,X
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
832,16,Dec 19 2015,Sat,Appalachian State,31,,Ohio,29,X
833,16,Dec 19 2015,Sat,Arizona,45,,New Mexico,37,X
834,16,Dec 19 2015,Sat,Louisiana Tech,47,,Arkansas State,28,X
835,16,Dec 19 2015,Sat,San Jose State,27,,Georgia State,16,X
836,16,Dec 19 2015,Sat,(20) Utah,35,,Brigham Young,28,X
837,16,Dec 21 2015,Mon,(25) Western Kentucky,45,,South Florida,35,X
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
838,17,Dec 22 2015,Tue,Akron,23,,Utah State,21,X
839,17,Dec 22 2015,Tue,Toledo,32,,(24) Temple,17,X
840,17,Dec 23 2015,Wed,Boise State,55,,Northern Illinois,7,X
841,17,Dec 23 2015,Wed,Georgia Southern,58,,Bowling Green State,27,X
842,17,Dec 24 2015,Thu,San Diego State,42,,Cincinnati,7,X
843,17,Dec 24 2015,Thu,Western Michigan,45,,Middle Tennessee State,31,X
844,17,Dec 26 2015,Sat,Duke,44,,Indiana,41,X
845,17,Dec 26 2015,Sat,Marshall,16,,Connecticut,10,X
846,17,Dec 26 2015,Sat,Nebraska,37,,UCLA,29,X
847,17,Dec 26 2015,Sat,Virginia Tech,55,,Tulsa,52,X
848,17,Dec 26 2015,Sat,Washington,44,,Southern Mississippi,31,X
849,17,Dec 26 2015,Sat,Washington State,20,,Miami (FL),14,X
850,17,Dec 28 2015,Mon,Minnesota,21,,Central Michigan,14,X
851,17,Dec 28 2015,Mon,(21) Navy,44,,Pittsburgh,28,X
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
852,18,Dec 29 2015,Tue,(18) Baylor,49,,(10) North Carolina,38,X
853,18,Dec 29 2015,Tue,California,55,,Air Force,36,X
854,18,Dec 29 2015,Tue,(22) Louisiana State,56,,Texas Tech,27,X
855,18,Dec 29 2015,Tue,Nevada,28,,Colorado State,23,X
856,18,Dec 30 2015,Wed,Auburn,31,,Memphis,10,X
857,18,Dec 30 2015,Wed,Louisville,27,,Texas A&amp;M,21,X
858,18,Dec 30 2015,Wed,Mississippi State,51,,North Carolina State,28,X
859,18,Dec 30 2015,Wed,(23) Wisconsin,23,,Southern California,21,X
860,18,Dec 31 2015,Thu,(2) Alabama,38,,(3) Michigan State,0,X
861,18,Dec 31 2015,Thu,(1) Clemson,37,,(4) Oklahoma,17,X
862,18,Dec 31 2015,Thu,(14) Houston,38,,(9) Florida State,24,X
863,18,Jan 1 2016,Fri,(17) Michigan,41,,(19) Florida,7,X
864,18,Jan 1 2016,Fri,(16) Mississippi,48,,(13) Oklahoma State,20,X
865,18,Jan 1 2016,Fri,(7) Ohio State,44,,(8) Notre Dame,28,X
866,18,Jan 1 2016,Fri,(5) Stanford,45,,(6) Iowa,16,X
867,18,Jan 1 2016,Fri,Tennessee,45,,(12) Northwestern,6,X
868,18,Jan 2 2016,Sat,Arkansas,45,,Kansas State,23,X
869,18,Jan 2 2016,Sat,Georgia,24,,Penn State,17,X
870,18,Jan 2 2016,Sat,(11) Texas Christian,47,,(15) Oregon,41,X
871,18,Jan 2 2016,Sat,West Virginia,43,,Arizona State,42,X
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
872,19,Jan 11 2016,Mon,(2) Alabama,45,,(1) Clemson,40,X
